LookId,SellerName,HedgeAdvisorName,AbaMemberBit,CommitPeriodGrp,LoanAmt,BaseLoanAmt,NoteRate,PropTypeName,PropUsageTypeName,PropUnitsCnt,MtgTypeName,LoanPurposeTypeName,DocumentationTypeName,AusTypeName,CreditScoreNum,LtvRatio,CltvRatio,EscrowImpoundBit,AppraisalWaiverBit,PropStateCd,RefiTypeName,RefiProgTypeName,AmortTypeName,AmortTermMonthsGrp,UnderwritingProgName,FirstTimeHomeBuyerBit,HighBalBit,PriorYrHighBalBit,GseAffordableProgBit,CraEligBit,BorrowerIncomeTypeName,CensusTractIncomeTypeName,CensusTractMinorityTypeName,LqaYellowBit,AmiLlpaCapEligBit,EligBit,ExecTypeName,ExecInvestorName,ExecMethodName,ProdCd,SpecName,Cpn,BaseSrvRate,ExcessSrvRate,BuyUpRate,BuyDnRate,BreakevenPrice,LlpaPrice,SpecPayupPrice,FeeAmt,VlipBit,LipBit,LirBit,LadBit,LacsBit,MasBit,LqaYellowProb,LoanAgeDays,BaseSrvMult,ExcessSrvMult,BuyUpMult,BuyDnMult,TotalDebtExpenseRatio,TotalMonthlyVerifiedIncomeAmt,UnknownTotalMonthlyVerifiedIncomeAmtBit,BenchMarginPrice,MarginPrice,WinBit,uidentifier
1932446,glacierbancorp,mct,0,7,392756,392756,6.75,pud,primaryresidence,1,va,purchase,full,du,699,100,100,1,0,id,other,other,fixed,360,vafixed30,1,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.348808,0,0.046875,320,0,0,0,0,0,0,0,7,3.612,3.541,0,0,44.7,7454.12,0,-0.3241,-0.080192,0,1
1932447,glacierbancorp,mct,0,7,450000,450000,7.25,pud,primaryresidence,1,conf,purchase,full,du,806,72.581,72.581,1,0,id,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.01,0,0,100.584332,0,0.000122,320,0,0,0,0,0,0,0.0055,7,4.916,3.554,3.38,4.78,21.1,15958.35,0,-0.3241,0.000332,0,1
1932448,glacierbancorp,mct,0,7,717400,717400,7.375,singlefamily,primaryresidence,1,conf,refi,full,du,769,73.807,73.807,1,0,id,nocashout,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.135,0,0,100.594113,-0.375,0.000122,320,0,0,0,0,0,0,0.0127,7,4.797,3.295,3.23,4.73,41.7,15596,0,-0.3241,-0.029887,0,1
1932449,glacierbancorp,mct,0,7,696300,696300,6.875,singlefamily,primaryresidence,1,conf,refi,full,du,787,49.736,49.736,1,0,id,nocashout,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,99.118528,0,0.000122,320,0,0,0,0,0,0,0.0061,8,5.591,4.022,3.92,5.12,35.4,17734.42,0,-0.3241,-0.040472,0,1
1932450,glacierbancorp,mct,0,7,586500,586500,7.125,singlefamily,primaryresidence,1,conf,purchase,full,du,758,85,85,1,0,ut,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,high,low,0,0,1,security,fglmc,buydn,fgf30s,newprod,6.5,0.25,0,0,0.115,98.976856,-1,0.000122,320,0,0,0,0,0,0,0.0119,5,5.032,3.643,3.74,5.14,30.4,17581.14,0,-0.3241,-0.000144,0,1
1932451,sunamerican,other,0,7,335302,335302,7.25,pud,investment,1,conf,purchase,full,lp,753,75,75,1,0,ut,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,nonowner,6.5,0.25,0.01,0,0,98.251763,-2.5,0.15625,320,0,0,0,0,0,0,0,0,4.981,3.73,3.38,4.78,41.46,68843.84,0,-0.3241,-0.090237,0,1
1932452,sunamerican,other,0,7,118600,118600,6.99,singlefamily,primaryresidence,1,conf,refi,full,du,724,44.924,44.924,1,0,ut,nocashout,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,middle,very low,0,0,1,security,fglmc,buydn,fgf30s,bal 125k,6.5,0.25,0,0,0.25,100.632588,0,1.3125,320,0,0,0,0,0,0,0.0441,1,5.164,4.879,3.92,5.12,39.48,7106.67,0,-0.3241,-0.140412,0,1
1932453,sunamerican,other,0,7,431920,431920,7.49,pud,primaryresidence,1,conf,purchase,full,du,782,80,80,1,0,ut,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.25,0,0,101.041783,-0.375,0.000122,320,0,0,0,0,0,0,0.0082,0,4.85,3.492,3.23,4.73,34.94,10241.13,0,-0.3241,-0.000217,0,1
1932454,sunamerican,other,0,7,335303,335303,7.25,pud,investment,1,conf,purchase,full,lp,753,75,75,1,0,ut,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,nonowner,6.5,0.25,0.01,0,0,98.251763,-2.5,0.15625,320,0,0,0,0,0,0,0,0,4.981,3.73,3.38,4.78,41.46,68843.84,0,-0.3241,-0.090237,0,1
1932455,sunamerican,other,0,7,340398,340398,7.25,pud,investment,1,conf,purchase,full,lp,753,75,75,1,0,ut,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,nonowner,6.5,0.25,0.01,0,0,98.250883,-2.5,0.15625,320,0,0,0,0,0,0,0,0,4.978,3.718,3.38,4.78,41.46,68843.84,0,-0.3241,-0.090117,0,1
1932456,sunamerican,other,0,7,334574,334574,7.25,pud,investment,1,conf,purchase,full,lp,753,75,75,1,0,ut,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,nonowner,6.5,0.25,0.01,0,0,98.251947,-2.5,0.15625,320,0,0,0,0,0,0,0,0,4.982,3.732,3.38,4.78,41.46,68843.84,0,-0.3241,-0.090053,0,1
1932457,networkcapital,polly,0,7,385429,378800,6.5,singlefamily,primaryresidence,1,fha,refi,full,lp,583,61.097,61.097,1,0,ca,cashout,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.25,0,0,99.542154,0,0.007812,320,0,0,0,0,0,0,0,-1,4.861,3.291,0,0,56.96,6790.61,0,-0.3241,0.410154,0,1
1932458,networkcapital,polly,0,7,293040,288000,6.75,singlefamily,primaryresidence,1,fha,refi,full,du,599,80,80,1,0,fl,cashout,other,fixed,360,fhafixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.263733,0,0.046875,320,0,0,0,0,0,0,0,-1,3.176,3.356,0,0,44.58,9202.58,0,-0.3241,0.259733,0,1
1932459,networkcapital,polly,0,7,67155,66000,6.875,singlefamily,primaryresidence,1,fha,refi,full,du,590,31.429,31.429,1,0,fl,cashout,other,fixed,360,fhafixed30,0,0,0,0,1,low,moderate,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal  85k,6.5,0.19,0.125,0,0,101.29313,0,0.71875,320,0,0,0,0,0,0,0,-1,2.558,3.715,0,0,33.16,2592.39,0,-0.3241,0.18013,0,1
1932460,victorian,mct,0,7,83460,82025,7.25,singlefamily,primaryresidence,1,fha,purchase,full,du,652,96.5,96.5,1,0,pa,other,other,fixed,360,fhafixed30,1,0,0,0,1,low,middle,very low,0,0,1,security,gnmaii,gnsec,g2f30s,bal  85k,7,0.19,0,0,0,100.522414,0,1.40625,320,0,0,0,0,0,0,0,4,-10.304,5.21,0,0,35.8,3643.04,0,-0.3241,-0.299703,0,1
1932461,victorian,mct,0,7,225223,221350,6.75,singlefamily,primaryresidence,1,fha,purchase,full,du,641,95,95,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.018842,0,0.046875,320,0,0,0,0,0,0,0,4,1.881,4.543,0,0,38.2,4621.74,0,-0.3241,-0.099545,0,1
1932462,victorian,mct,0,7,254318,249944,6.625,pud,primaryresidence,1,fha,purchase,full,du,674,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,100.400843,0,0.007812,320,0,0,0,0,0,0,0,4,3.886,4.942,0,0,56.7,4630.84,0,-0.3241,-0.030349,1,1
1932463,victorian,mct,0,7,64600,64600,7.25,singlefamily,primaryresidence,1,conf,purchase,full,du,736,95,95,1,0,pa,other,other,fixed,360,fnmafixed30homeready,1,0,0,1,1,moderate,moderate,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal  85k,6.5,0.25,0.01,0,0,102.560982,0,1.9375,320,1,1,0,1,0,1,0.0941,1,3.498,4.966,3.38,4.78,16.8,4125.28,0,-0.3241,-1.360018,1,1
1932465,victorian,mct,0,7,310400,310400,7.5,singlefamily,primaryresidence,1,conf,purchase,full,lp,783,97,97,1,0,va,other,other,fixed,360,fhlmcfixed30homepossible,1,0,0,1,1,moderate,middle,lower middle,0,1,1,security,fglmc,buyup,fgf30s,ltv  95,6.5,0.25,0.25,0.01,0,101.920863,0,0.003125,320,0,1,0,1,0,1,0,4,5.622,4.59,3.1,4.6,49.8,5400,0,-0.3241,-0.010137,0,1
1932466,victorian,mct,0,7,171000,171000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,740,95,95,1,0,wv,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,middle,very low,0,0,1,security,fglmc,cap,fgf30s,bal 175k,6.5,0.25,0.135,0,0,102.480941,0,0.875,320,0,0,0,1,0,0,0.0599,4,5.126,4.594,3.23,4.73,32.6,5909.69,0,-0.3241,-0.040059,0,1
1932467,victorian,mct,0,7,230743,226775,6.375,singlefamily,primaryresidence,1,fha,purchase,full,du,660,96.5,96.5,1,0,pa,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.125,0,0,98.904258,0,0.007812,320,0,0,0,0,0,0,0,1,2.403,5.245,0,0,50,5000,0,-0.3241,-0.129567,0,1
1932469,tjcmortgage,resi,0,7,299900,299900,7,condo,primaryresidence,1,va,purchase,full,du,707,100,100,1,0,al,other,other,fixed,360,vafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.25,0,0,101.638676,0,0.046875,320,0,0,0,0,0,0,0,5,5.188,3.893,0,0,47.31,6382.6,0,-0.3241,0.039676,0,1
1932470,tjcmortgage,resi,0,7,470324,462235,7.5,singlefamily,primaryresidence,1,fha,purchase,full,du,689,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0.25,0,0,103.190119,0,0.164062,320,0,0,0,0,0,0,0,8,4.929,3.977,0,0,39.74,14282,0,-0.3241,0.100119,0,1
1932471,tjcmortgage,resi,0,7,343660,337750,6.75,pud,primaryresidence,1,fha,purchase,full,du,648,96.5,96.5,1,0,sc,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.00532,0,0.046875,320,0,0,0,0,0,0,0,8,1.813,4.525,0,0,52.76,5637,0,-0.3241,0.10032,0,1
1932472,tjcmortgage,resi,0,7,274829,270103,7.125,singlefamily,primaryresidence,1,fha,purchase,full,du,636,96.5,96.5,1,0,sc,other,other,fixed,360,fhafixed30,1,0,0,0,1,middle,moderate,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,101.32557,0,0.046875,320,0,0,0,0,0,0,0,11,-0.31,4.533,0,0,42.39,7775.93,0,-0.3241,0.35957,0,1
1932473,tjcmortgage,resi,0,7,327528,327528,8.125,pud,primaryresidence,1,conf,purchase,full,du,743,90,90,1,0,nc,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,high,low,1,0,1,security,fnma,buyup,fnf30s,newprod,7,0.25,0.155,0.25,0,102.482238,-0.75,0.000122,320,0,1,0,0,0,0,0.295,12,4.747,3.427,2.932,4.083,45.59,6416.66,0,-0.3241,0.040238,0,1
1932474,tjcmortgage,resi,0,7,612655,612655,7.875,pud,primaryresidence,1,conf,purchase,full,du,657,95,95,1,0,fl,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,upper middle,1,0,1,security,fnma,buyup,fnf30s,ltv  95,7,0.25,0,0.155,0,100.582651,-1.875,0.003125,320,0,0,0,0,0,0,0.5348,13,4.828,3.687,3.131,4.362,44.67,20361,0,-0.3241,0.059651,0,1
1932475,tjcmortgage,resi,0,7,372000,372000,7.125,pud,primaryresidence,1,conf,purchase,full,lp,720,56.621,56.621,1,0,nc,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buydn,fgf30s,newprod,6.5,0.25,0,0,0.115,100.170378,0,0.000122,320,0,0,0,0,0,0,0,6,5.792,3.944,3.74,5.14,25.76,13800.38,0,-0.3241,0.070378,0,1
1932476,tjcmortgage,resi,0,7,226000,226000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,708,80,80,1,0,nc,other,other,fixed,360,fnmafixed30homeready,0,0,0,1,1,moderate,middle,lower middle,1,0,1,security,fnma,buyup,fnf30s,bal 250k,6.5,0.25,0.03,0.25,0,101.624379,0,0.21875,320,0,1,0,0,0,0,0.6002,12,5.137,4.001,3.521,4.901,47.19,5255.95,0,-0.3241,0.040379,0,1
1932477,tjcmortgage,resi,0,7,219169,215400,7.5,singlefamily,primaryresidence,1,fha,refi,full,other,614,74.792,74.792,1,0,ga,cashout,other,fixed,360,fhafixed30,0,0,0,0,0,middle,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 225k,7,0.19,0.25,0,0,103.08172,0,0.40625,320,0,0,0,0,0,0,0,6,3.843,3.406,0,0,38.7,4858,0,-0.3241,1.99972,0,1
1932478,tjcmortgage,resi,0,7,195000,195000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,770,88.636,88.636,1,0,tn,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,middle,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal 200k,6.5,0.25,0.135,0,0,102.214383,0,0.6875,320,0,1,0,1,0,1,0.0191,11,5.067,4.124,3.23,4.73,41.78,5732.95,0,-0.3241,0.700383,0,1
1932479,tjcmortgage,resi,0,7,250000,250000,7.75,singlefamily,primaryresidence,1,conf,purchase,full,du,807,41.946,41.946,0,0,tn,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,bal 250k,7,0.25,0.01,0,0,102.870198,0,0.3125,320,0,0,0,0,0,0,0.0058,8,4.668,3.971,2.82,4.32,38.27,8412,0,-0.3241,0.160198,0,1
1932480,tjcmortgage,resi,0,7,500000,500000,7.375,singlefamily,primaryresidence,1,conf,refi,full,du,743,68.966,68.966,1,1,tn,cashout,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fnma,buyup,fnf30s,newprod,6.5,0.25,0,0.155,0,99.88484,-1,0.000122,320,0,0,0,0,0,0,0.0414,11,4.852,3.031,3.631,5.061,43.85,9617.92,0,-0.3241,-0.00016,0,1
1932481,tjcmortgage,resi,0,7,449865,449865,6.875,pud,primaryresidence,1,conf,purchase,full,lp,766,90,90,1,0,al,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,middle,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,98.656496,-0.5,0.000122,320,0,0,0,0,0,0,0,4,5.652,4.202,3.92,5.12,48.02,9130,0,-0.3241,0.020496,0,1
1932482,tjcmortgage,resi,0,7,186558,183350,7.125,singlefamily,primaryresidence,1,fha,purchase,full,du,722,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 200k,6.5,0.19,0.375,0,0,102.825392,0,0.0625,320,0,0,0,0,0,0,0,8,5.667,5.449,0,0,32.35,9045,0,-0.3241,0.300392,0,1
1932483,tjcmortgage,resi,0,7,726200,726200,7.125,singlefamily,primaryresidence,1,conf,refi,full,du,790,62.603,62.603,1,0,ma,nocashout,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,very low,0,0,1,security,fglmc,buydn,fgf30s,newprod,6.5,0.25,0,0,0.115,99.989891,0,0.000122,320,0,0,0,0,0,0,0.0057,6,5.072,3.378,3.74,5.14,28.4,27184.84,0,-0.3241,0.029891,0,1
1932484,tjcmortgage,resi,0,7,384615,378000,7.25,singlefamily,primaryresidence,1,fha,purchase,full,du,683,90,90,1,0,ma,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0,0,0,102.054975,0,0.164062,320,0,0,0,0,0,0,0,4,4.275,3.246,0,0,56.73,9124,0,-0.3241,0.039975,0,1
1932485,tjcmortgage,resi,0,7,297500,297500,8.125,condo,investment,1,conf,purchase,full,du,805,70,70,1,0,ma,other,other,fixed,360,fnmafixed30,0,0,0,0,1,low,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,nonowner,7,0.25,0.25,0.135,0,101.596513,-1.75,0.28125,320,0,0,0,0,0,0,0.0113,11,4.223,2.732,2.5,4,40.77,3890.27,0,-0.3241,-0.030487,0,1
1932486,tjcmortgage,resi,0,7,379905,379905,7.25,singlefamily,primaryresidence,1,conf,purchase,full,du,780,95,95,1,0,ma,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,middle,low,0,0,1,security,fglmc,cap,fgf30s,ltv  95,6.5,0.25,0.01,0,0,100.355593,-0.25,0.003125,320,0,0,0,0,0,0,0.1557,7,4.985,3.715,3.38,4.78,49.56,9654.95,0,-0.3241,-0.010407,0,1
1932488,tjcmortgage,resi,0,7,305550,305550,8.25,condo,primaryresidence,1,conf,purchase,full,lp,714,97,97,1,0,fl,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,middle,middle,upper middle,0,0,1,security,fglmc,cap,fgf30s,ltv  95,7.5,0.25,0.01,0,0,102.13415,-1.625,0.003125,320,0,0,0,0,0,0,0,5,5.281,4.404,2.48,3.98,44.98,7942.75,0,-0.3241,0.09015,0,1
1932489,tjcmortgage,resi,0,7,309284,303965,6.75,condo,primaryresidence,1,fha,purchase,full,du,716,96.5,96.5,1,0,in,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.806927,0,0.046875,320,0,0,0,0,0,0,0,11,6.014,4.793,0,0,45.51,14167,0,-0.3241,0.199927,0,1
1932490,tjcmortgage,resi,0,7,326477,320862,6.875,singlefamily,primaryresidence,1,fha,purchase,full,du,717,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.125,0,0,101.430197,0,0.046875,320,0,0,0,0,0,0,0,11,6.145,4.721,0,0,25.64,11250,0,-0.3241,0.190197,0,1
1932491,tjcmortgage,resi,0,7,477512,469300,7.5,pud,primaryresidence,1,fha,purchase,full,du,600,94.904,94.904,1,0,al,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0.25,0,0,102.52225,0,0.164062,320,0,0,0,0,0,0,0,11,1.623,3.827,0,0,33.86,13836,0,-0.3241,1.08025,0,1
1932492,tjcmortgage,resi,0,7,522500,522500,7.625,singlefamily,primaryresidence,1,conf,purchase,full,du,765,95,95,1,0,al,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,buyup,fgf30s,ltv  95,6.5,0.25,0.25,0.135,0,101.491322,-0.5,0.003125,320,0,0,0,0,0,0,0.0375,5,5.253,3.749,2.96,4.46,38.73,11669.25,0,-0.3241,0.040322,0,1
1932493,tjcmortgage,resi,0,7,260400,260400,7.75,pud,investment,1,conf,purchase,full,du,779,70,70,1,0,md,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,nonowner,7,0.25,0.01,0,0,100.776337,-1.625,0.28125,320,0,0,0,0,0,0,0.0138,5,4.454,3.544,2.82,4.32,40.43,26451.83,0,-0.3241,-0.079663,0,1
1932494,tjcmortgage,resi,0,7,427500,427500,7,condo,primaryresidence,1,conf,purchase,full,lp,791,90,90,1,0,fl,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,middle,high,low,0,1,1,security,fglmc,buyup,fgf30s,fl,6,0.25,0.25,0.01,0,99.809543,0,0.007812,320,0,0,0,1,0,0,0,8,6.008,4.309,3.77,5.07,49.96,7780.4,0,-0.3241,0.079543,0,1
1932495,tjcmortgage,resi,0,7,412209,407120,7.625,pud,primaryresidence,1,va,purchase,full,du,734,80,80,1,0,az,other,other,fixed,360,vafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0.375,0,0,103.212599,0,0.164062,320,0,0,0,0,0,0,0,8,4.863,2.728,0,0,43.01,14400,0,-0.3241,0.099599,0,1
1932496,tjcmortgage,resi,0,7,297500,297500,7,singlefamily,primaryresidence,1,conf,purchase,full,lp,669,85,85,1,0,ga,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,moderate,middle,lower middle,0,1,1,security,fglmc,buyup,fgf30s,fico <700,6,0.25,0.25,0.01,0,99.766199,0,0.003125,320,0,1,0,0,0,0,0,18,5.725,4.438,3.77,5.07,50.17,5032.25,0,-0.3241,0.470199,0,1
1932497,tjcmortgage,resi,0,7,446758,439075,7.125,pud,primaryresidence,1,fha,purchase,full,du,700,96.5,96.5,1,0,ga,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,102.392129,0,0.046875,320,0,0,0,0,0,0,0,5,5.992,4.175,0,0,55.86,8667,0,-0.3241,0.110129,0,1
1932498,tjcmortgage,resi,0,7,423495,416212,6.75,singlefamily,primaryresidence,1,fha,purchase,full,du,725,90,90,1,0,mi,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,high,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.81474,0,0.046875,320,0,0,0,0,0,0,0,8,6.056,3.639,0,0,56.98,9867.06,0,-0.3241,0.20974,0,1
1932499,tjcmortgage,resi,0,7,338751,332925,7.25,singlefamily,primaryresidence,1,fha,purchase,full,du,665,96.5,96.5,1,0,mi,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,gnmaii,gnsec,g2f30s,fha only,7,0.19,0,0,0,102.009817,0,0.167968,320,0,0,0,0,0,0,0,13,4.017,4.018,0,0,52.3,8206,0,-0.3241,0.179817,0,1
1932500,tjcmortgage,resi,0,7,265500,265500,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,780,90,90,1,0,ga,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 275k,6.5,0.25,0.135,0,0,101.124314,-0.25,0.125,320,0,0,0,0,0,0,0.0102,11,5.476,4.102,3.23,4.73,30.98,9433,0,-0.3241,0.110314,0,1
1932501,tjcmortgage,resi,0,7,256076,251672,6.75,singlefamily,primaryresidence,1,fha,purchase,full,du,696,96.5,96.5,1,0,fl,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.423624,0,0.046875,320,0,0,0,0,0,0,0,13,4.004,5.041,0,0,45.11,7132,0,-0.3241,0.019624,0,1
1932502,tjcmortgage,resi,0,7,196278,192903,7.5,singlefamily,primaryresidence,1,fha,purchase,full,du,605,96.5,96.5,1,0,oh,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 200k,7,0.19,0.25,0,0,102.070883,0,0.5,320,0,0,0,0,0,0,0,6,-3.432,4.525,0,0,37.14,9409.66,0,-0.3241,1.999883,0,1
1932503,tjcmortgage,resi,0,7,339438,333600,6.25,pud,primaryresidence,1,fha,refi,full,lp,695,80,80,1,0,nv,cashout,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0,0,0,98.714897,0,0.007812,320,0,0,0,0,0,0,0,11,4.898,3.168,0,0,55.54,6937,0,-0.3241,0.139897,0,1
1932504,tjcmortgage,resi,0,7,216750,216750,7.5,unit2to4,primaryresidence,2,conf,purchase,full,lp,750,85,85,1,0,oh,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,buyup,fgf30s,bal 225k,6.5,0.25,0.25,0.01,0,101.455698,-1.625,0.5,320,0,0,0,0,0,0,0,5,6.194,5.178,3.1,4.6,34.32,11672,0,-0.3241,0.299698,0,1
1932505,tjcmortgage,resi,0,7,100000,100000,7.125,pud,primaryresidence,1,conf,purchase,full,lp,780,22.272,22.272,1,0,nv,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,moderate,middle,low,0,1,1,security,fglmc,buydn,fgf30s,bal 110k,6.5,0.25,0,0,0.115,101.956253,0,1.59375,320,1,1,0,0,0,0,0,7,5.045,4.922,3.74,5.14,38.56,4024,0,-0.3241,-0.669747,0,1
1932506,tjcmortgage,resi,0,7,186548,183340,6.375,singlefamily,primaryresidence,1,fha,purchase,full,du,809,96.5,96.5,1,0,tx,other,other,fixed,360,fhafixed30,0,0,0,0,1,moderate,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,tx,6,0.19,0.125,0,0,100.270038,0,0.011718,320,0,0,0,0,0,0,0,11,8.478,6.866,0,0,46.17,3750,0,-0.3241,0.900038,0,1
1932507,tjcmortgage,resi,0,7,262939,254540,6.5,pud,primaryresidence,1,va,purchase,full,lp,800,100,100,1,0,tx,other,other,fixed,360,vafixed30,0,0,0,0,0,middle,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.25,0,0,100.421522,0,0.007812,320,0,0,0,0,0,0,0,7,7.145,5.041,0,0,45.5,7725,0,-0.3241,0.419522,0,1
1932508,tjcmortgage,resi,0,7,153300,153300,6.625,singlefamily,primaryresidence,1,va,refi,full,du,640,87.102,87.102,1,0,fl,cashout,other,fixed,360,vafixed30,0,0,0,0,1,moderate,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,99.952308,0,0.007812,320,0,0,0,0,0,0,0,8,2.068,4.669,0,0,36.73,4011,0,-0.3241,1.450308,0,1
